Epoch Time,Open Price,High Price,Low Price,Close Price,Volume
1713673560.000000,65021.270000,65045.340000,65032.800000,65024.690000,1.134987
1713673500.000000,64983.230000,65045.440000,65020.160000,65038.300000,2.080789
1713673440.000000,64972.710000,65025.300000,64990.080000,65023.440000,1.073860
1713673380.000000,64982.750000,65017.990000,65017.990000,64990.210000,2.359658
1713673320.000000,64976.460000,65026.660000,64982.240000,65017.950000,3.237522
1713673260.000000,64965.340000,65027.090000,64969.600000,64982.240000,4.614270
1713673200.000000,64961.560000,64994.880000,64994.880000,64973.220000,5.774731
1713673140.000000,64953.520000,65013.000000,64953.520000,64999.810000,9.747681
1713673080.000000,64943.410000,64960.620000,64954.680000,64956.960000,3.268945
1713673020.000000,64874.020000,64977.020000,64934.600000,64952.790000,6.493466
1713672960.000000,64864.380000,64944.320000,64938.910000,64935.570000,11.242673
1713672900.000000,64922.720000,65051.340000,65021.900000,64941.760000,7.138469
1713672840.000000,64961.520000,65070.720000,64961.520000,65021.910000,3.645998
1713672780.000000,64931.080000,64988.800000,64982.000000,64963.010000,7.236855
1713672720.000000,64973.860000,65082.190000,65082.180000,64982.010000,7.697817
1713672660.000000,65071.020000,65118.120000,65118.120000,65082.200000,7.471787
1713672600.000000,65113.690000,65151.800000,65134.730000,65119.460000,5.188263
1713672540.000000,65132.860000,65159.200000,65147.540000,65135.330000,1.220523
1713672480.000000,65148.580000,65209.000000,65197.730000,65149.790000,1.067122
1713672420.000000,65183.800000,65219.930000,65197.120000,65197.750000,4.662963
1713672360.000000,65177.400000,65227.800000,65195.310000,65201.980000,1.707961
1713672300.000000,65142.840000,65197.120000,65153.880000,65196.710000,1.161788
1713672240.000000,65104.810000,65183.340000,65133.930000,65153.900000,7.563093
1713672180.000000,65115.360000,65140.450000,65140.450000,65133.930000,1.177989
1713672120.000000,65135.650000,65195.940000,65195.940000,65139.420000,7.655630
1713672060.000000,65171.840000,65225.650000,65209.760000,65201.500000,2.020238
1713672000.000000,65164.820000,65225.980000,65197.460000,65209.790000,5.796669
1713671940.000000,65193.680000,65222.410000,65196.540000,65197.190000,1.914966
1713671880.000000,65191.300000,65221.000000,65191.300000,65202.520000,3.846373
1713671820.000000,65188.650000,65232.690000,65210.020000,65191.300000,2.002339
1713671760.000000,65165.630000,65213.740000,65184.480000,65213.740000,2.840699
1713671700.000000,65145.910000,65189.360000,65159.200000,65184.890000,2.113884
1713671640.000000,65159.210000,65228.900000,65213.540000,65162.780000,2.485407
1713671580.000000,65180.260000,65222.400000,65180.260000,65213.530000,1.376210
1713671520.000000,65178.490000,65222.400000,65222.400000,65181.550000,2.505634
1713671460.000000,65129.770000,65239.790000,65162.440000,65224.490000,2.461162
1713671400.000000,65116.640000,65168.630000,65164.030000,65162.310000,3.041961
1713671340.000000,65140.000000,65173.640000,65162.190000,65169.850000,2.156648
1713671280.000000,65150.000000,65184.000000,65182.350000,65167.570000,3.624487
1713671220.000000,65166.470000,65240.680000,65209.740000,65179.340000,2.185900
1713671160.000000,65215.200000,65274.270000,65258.130000,65215.200000,2.203508
1713671100.000000,65172.780000,65258.210000,65177.590000,65258.210000,5.896846
1713671040.000000,65150.060000,65247.480000,65235.050000,65173.100000,6.403857
1713670980.000000,65205.550000,65243.560000,65215.850000,65235.060000,2.295907
1713670920.000000,65214.290000,65310.650000,65310.650000,65220.000000,3.105429
1713670860.000000,65277.340000,65314.900000,65284.410000,65309.270000,2.122920
1713670800.000000,65277.920000,65321.600000,65313.310000,65295.750000,3.607324
1713670740.000000,65280.390000,65327.860000,65327.660000,65316.300000,4.238036
1713670680.000000,65307.900000,65360.940000,65331.550000,65326.700000,3.147026
1713670620.000000,65277.640000,65333.900000,65285.590000,65331.540000,1.611351
1713670560.000000,65255.480000,65314.310000,65262.380000,65285.590000,3.164644
1713670500.000000,65262.210000,65329.940000,65326.740000,65262.380000,2.926468
1713670440.000000,65240.010000,65319.280000,65240.010000,65319.280000,1.814812
1713670380.000000,65239.820000,65300.910000,65284.360000,65240.010000,6.577073
1713670320.000000,65203.730000,65300.920000,65238.480000,65278.250000,7.229544
1713670260.000000,65134.310000,65241.300000,65135.220000,65237.710000,3.357548
1713670200.000000,65129.190000,65212.540000,65184.480000,65141.180000,11.575960
1713670140.000000,65178.370000,65289.810000,65272.960000,65194.280000,6.569520
1713670080.000000,65262.920000,65351.880000,65335.140000,65272.950000,6.489412
1713670020.000000,65296.400000,65358.880000,65350.720000,65336.160000,7.523399
1713669960.000000,65353.530000,65407.330000,65357.010000,65366.020000,3.976920
1713669900.000000,65349.650000,65477.830000,65470.600000,65349.760000,4.201696
1713669840.000000,65437.280000,65475.200000,65446.160000,65470.600000,1.580739
1713669780.000000,65390.820000,65517.000000,65500.470000,65437.800000,12.465701
1713669720.000000,65485.030000,65588.820000,65579.020000,65500.190000,13.374245
1713669660.000000,65561.680000,65588.230000,65581.870000,65588.230000,2.585186
1713669600.000000,65520.560000,65589.210000,65533.980000,65589.100000,10.448822
1713669540.000000,65530.170000,65567.880000,65537.230000,65538.390000,4.167631
1713669480.000000,65525.770000,65588.960000,65588.960000,65538.330000,8.186064
1713669420.000000,65528.230000,65595.000000,65541.040000,65595.000000,4.306070
1713669360.000000,65535.230000,65636.470000,65583.690000,65540.580000,5.466972
1713669300.000000,65502.700000,65623.750000,65610.310000,65582.630000,5.496006
1713669240.000000,65567.480000,65638.310000,65638.300000,65606.620000,3.829209
1713669180.000000,65637.010000,65705.630000,65676.150000,65638.310000,3.883422
1713669120.000000,65657.780000,65725.810000,65690.090000,65677.440000,5.434491
1713669060.000000,65598.260000,65714.480000,65601.600000,65693.470000,9.929254
1713669000.000000,65600.700000,65695.030000,65639.260000,65613.310000,8.583223
1713668940.000000,65608.610000,65676.220000,65644.260000,65640.910000,6.897735
1713668880.000000,65500.000000,65686.990000,65527.910000,65645.420000,16.911787
1713668820.000000,65529.050000,65601.600000,65588.960000,65534.980000,13.686215
1713668760.000000,65386.720000,65638.860000,65386.720000,65588.960000,30.302414
1713668700.000000,65362.910000,65397.090000,65380.580000,65391.630000,3.490732
1713668640.000000,65343.730000,65382.360000,65346.910000,65382.350000,3.072986
1713668580.000000,65310.880000,65349.590000,65335.900000,65344.700000,1.731345
1713668520.000000,65329.920000,65370.640000,65362.200000,65337.960000,8.175060
1713668460.000000,65259.940000,65362.490000,65298.580000,65361.540000,2.883599
1713668400.000000,65306.150000,65344.770000,65335.550000,65306.150000,0.568989
1713668340.000000,65315.660000,65339.710000,65335.550000,65338.070000,2.058612
1713668280.000000,65312.720000,65374.080000,65352.230000,65341.760000,3.712075
1713668220.000000,65276.340000,65361.400000,65277.400000,65352.120000,6.459453
1713668160.000000,65260.990000,65285.600000,65272.970000,65277.410000,1.666988
1713668100.000000,65232.010000,65284.360000,65235.040000,65283.520000,3.454905
1713668040.000000,65226.010000,65268.330000,65245.620000,65231.000000,1.805717
1713667980.000000,65240.200000,65325.170000,65269.490000,65250.630000,5.083108
1713667920.000000,65238.450000,65275.320000,65247.890000,65264.940000,2.064717
1713667860.000000,65214.880000,65263.200000,65235.680000,65258.490000,1.883995
1713667800.000000,65222.530000,65260.330000,65254.000000,65240.640000,2.899986
1713667740.000000,65214.890000,65274.740000,65215.320000,65247.110000,0.968055
1713667680.000000,65206.510000,65241.560000,65222.420000,65214.880000,2.969551
1713667620.000000,65200.160000,65282.010000,65262.620000,65224.430000,6.576185
1713667560.000000,65170.260000,65262.860000,65172.370000,65261.050000,3.800436
1713667500.000000,65152.570000,65200.000000,65200.000000,65172.410000,16.367541
1713667440.000000,65159.210000,65209.760000,65176.000000,65200.010000,10.495022
1713667380.000000,65157.640000,65189.370000,65173.680000,65178.570000,3.319028
1713667320.000000,65153.760000,65225.660000,65225.480000,65173.680000,2.318444
1713667260.000000,65140.250000,65225.670000,65147.630000,65221.600000,3.609899
1713667200.000000,65128.550000,65199.040000,65166.330000,65144.490000,8.056067
1713667140.000000,65162.100000,65236.120000,65235.350000,65170.920000,3.601333
1713667080.000000,65235.350000,65302.720000,65302.320000,65237.300000,2.997985
1713667020.000000,65302.090000,65368.080000,65367.300000,65310.880000,3.340238
1713666960.000000,65338.830000,65382.650000,65344.050000,65367.330000,6.590208
1713666900.000000,65306.280000,65355.460000,65355.350000,65344.080000,5.000569
1713666840.000000,65295.130000,65363.280000,65319.380000,65355.400000,2.320353
1713666780.000000,65306.450000,65373.110000,65337.630000,65313.560000,3.787906
1713666720.000000,65329.940000,65404.140000,65392.600000,65338.510000,7.193143
1713666660.000000,65260.320000,65392.180000,65266.710000,65386.590000,5.824617
1713666600.000000,65260.320000,65355.960000,65348.000000,65266.710000,10.079460
1713666540.000000,65284.020000,65347.980000,65294.690000,65347.560000,7.693120
1713666480.000000,65261.430000,65297.480000,65294.700000,65292.390000,2.438679
1713666420.000000,65230.080000,65304.750000,65239.520000,65294.950000,6.909665
1713666360.000000,65212.550000,65240.900000,65215.880000,65236.810000,1.498289
1713666300.000000,65212.550000,65263.880000,65235.750000,65212.550000,2.401953
1713666240.000000,65208.180000,65236.470000,65235.320000,65235.830000,7.420386
1713666180.000000,65199.810000,65265.580000,65209.760000,65236.460000,4.981151
1713666120.000000,65155.190000,65205.150000,65184.200000,65205.150000,6.282367
1713666060.000000,65150.000000,65216.570000,65216.570000,65184.470000,5.852929
1713666000.000000,65092.810000,65250.000000,65092.810000,65218.310000,11.081468
1713665940.000000,65079.000000,65139.530000,65088.750000,65092.900000,7.272950
1713665880.000000,65042.220000,65098.640000,65045.600000,65083.850000,6.468115
1713665820.000000,65007.510000,65058.020000,65027.840000,65045.880000,1.090790
1713665760.000000,65013.940000,65054.950000,65046.080000,65020.170000,1.700243
1713665700.000000,65039.170000,65070.730000,65070.730000,65050.040000,2.342941
1713665640.000000,65000.810000,65082.880000,65019.020000,65072.070000,5.101585
1713665580.000000,64982.290000,65028.730000,64999.370000,65025.980000,1.291058
1713665520.000000,64979.880000,65023.740000,64992.850000,65006.870000,1.521372
1713665460.000000,64967.560000,65003.680000,64974.080000,64996.910000,0.979412
1713665400.000000,64962.320000,65004.030000,65002.800000,64974.090000,1.299300
1713665340.000000,64979.900000,65012.820000,65007.330000,65001.190000,0.849751
1713665280.000000,64995.110000,65026.450000,65006.240000,65007.440000,1.195908
1713665220.000000,64976.960000,65026.940000,64986.200000,65009.640000,1.279830
1713665160.000000,64960.040000,64989.910000,64981.330000,64989.910000,1.307616
1713665100.000000,64972.330000,65000.250000,64984.600000,64975.000000,1.602277
1713665040.000000,64970.480000,65009.640000,64987.840000,64980.720000,0.581646
1713664980.000000,64968.800000,65032.630000,65025.850000,64987.850000,1.219369
1713664920.000000,64965.420000,65038.760000,64965.420000,65032.810000,1.258933
1713664860.000000,64964.830000,65001.640000,65000.550000,64965.360000,1.230579
1713664800.000000,64950.000000,65014.970000,64972.270000,64996.350000,2.822223
1713664740.000000,64968.540000,64992.510000,64982.240000,64983.880000,0.850013
1713664680.000000,64976.000000,64992.330000,64981.700000,64982.240000,0.866146
1713664620.000000,64976.000000,65010.510000,65010.510000,64987.230000,0.954604
1713664560.000000,64987.800000,65024.150000,65006.180000,65010.540000,1.016388
1713664500.000000,64959.770000,65007.530000,64961.070000,65007.530000,0.720530
1713664440.000000,64950.010000,64981.200000,64981.200000,64961.480000,2.500737
1713664380.000000,64964.910000,64999.090000,64982.250000,64982.200000,2.635428
1713664320.000000,64985.740000,65036.460000,65022.080000,64988.740000,2.539483
1713664260.000000,64997.650000,65030.370000,65014.310000,65022.790000,0.885604
1713664200.000000,64956.960000,65019.590000,64976.480000,65014.310000,2.176895
1713664140.000000,64931.680000,64984.200000,64936.280000,64976.480000,2.017471
1713664080.000000,64934.780000,64994.830000,64992.760000,64936.280000,1.648573
1713664020.000000,64983.750000,65043.490000,65043.490000,64992.700000,1.660823
1713663960.000000,64985.390000,65047.980000,64986.690000,65043.490000,2.395573
1713663900.000000,64979.290000,65029.170000,65026.160000,64992.710000,5.725628
1713663840.000000,65010.770000,65053.820000,65022.120000,65026.170000,3.372401
1713663780.000000,65022.070000,65056.670000,65052.490000,65022.100000,2.312795
1713663720.000000,65009.100000,65052.730000,65021.860000,65051.160000,4.100980
1713663660.000000,65020.190000,65056.670000,65032.790000,65021.710000,5.058911
1713663600.000000,65020.160000,65043.760000,65034.310000,65031.290000,1.096545
1713663540.000000,65009.760000,65039.700000,65028.600000,65033.720000,2.043964
1713663480.000000,65001.350000,65045.440000,65015.370000,65029.230000,1.714694
1713663420.000000,65000.000000,65025.470000,65011.330000,65015.190000,2.172754
1713663360.000000,65006.370000,65040.520000,65040.520000,65011.330000,3.688207
1713663300.000000,65032.810000,65054.530000,65054.530000,65043.080000,1.198003
1713663240.000000,65032.970000,65056.670000,65048.940000,65056.670000,0.799989
1713663180.000000,65016.810000,65056.680000,65026.760000,65049.590000,1.466782
1713663120.000000,65001.470000,65046.960000,65007.510000,65031.360000,1.687775
1713663060.000000,65006.790000,65066.650000,65062.720000,65006.790000,1.356165
1713663000.000000,65038.470000,65100.000000,65058.200000,65063.870000,2.466827
1713662940.000000,65038.660000,65070.720000,65054.100000,65063.900000,1.273766
1713662880.000000,65037.940000,65056.530000,65045.540000,65054.400000,0.867150
1713662820.000000,64984.310000,65052.030000,64984.310000,65040.700000,1.316027
1713662760.000000,64967.070000,64994.880000,64990.900000,64988.740000,1.112157
